Course,Gender,Element,Zodiac,Season,NumCountries,Ethnicity,WeightActual,WeightIdeal,WeightDiff,Vote,Religion,Driving,NumYears,Speed,Tickets,Looks,Intelligence,SocialMedia,DayBorn,Under20,TxtSent,StudentLoan,DrinkSpend,DrinkCount,Earning,Work,Confidence,Extravagance,Shoes
S101,Male,Earth,Virgo,Spring,0,Other,72,70,2,Green,No,Average,18,110,No,7,8.3,90,Friday,Yes,50,Yes,None,None,Low,No,58,54.9,4
S101,Female,Water,Scorpio,Spring,7,NZ.European,62,58,4,Labour,No,Average,19,110,No,5.7,5.9,495,Monday,No,30,Yes,High,Low,Low,Yes,44.9,72.3,15
S108,Male,Earth,Capricorn,Summer,10,Maori/P.I.,94,90,4,Labour,Yes,Poor,4,0,No,7.4,8.4,505,Friday,Yes,100,No,High,High,High,No,64.7,78.9,10
S101,Male,Water,Piscies,Summer,4,NZ.European,65,65,0,National,No,AboveAverage,19,20,No,6.9,8.6,30,Sunday,Yes,1,Yes,None,None,Medium,No,66.9,45.7,2
S108,Female,Air,Gemini,Winter,0,Maori/P.I.,90,70,20,Labour,Yes,AboveAverage,18,110,No,5.8,6.1,150,Friday,Yes,30,Yes,Low,Low,Low,Yes,42.2,57.5,10
S108,Male,Earth,Capricorn,Summer,6,NZ.European,78,85,-7,National,No,AboveAverage,19,160,No,6.9,7.2,240,Sunday,Yes,20,Yes,High,High,High,No,61.5,77.4,6
S108,Female,Water,Cancer,Winter,3,Chinese,60,55,5,None,Yes,AboveAverage,10,120,No,6.1,6.2,330,Thursday,Yes,200,Yes,None,None,DontKnow,Yes,52.2,56.9,15
S101,Female,Air,Gemini,Winter,3,Indian,53,50,3,National,Yes,Poor,16,0,No,4.2,4.7,90,Wednesday,Yes,15,Yes,None,None,DontKnow,No,39.7,50.8,20
S108,Female,Earth,Taurus,Autumn,6,Other,56,40,16,None,Yes,Poor,4,0,No,6.1,6.7,90,Friday,Yes,2,No,High,Low,High,No,47.8,60.4,12
S101,Male,Earth,Capricorn,Summer,4,Chinese,65,55,10,National,Yes,Excellent,16,150,No,2.9,5.3,270,Friday,Yes,15,Yes,None,None,High,No,39.1,65,3
S108,Male,Air,Aquarius,Summer,10,NZ.European,75,75,0,Other,No,Excellent,18,120,No,10,10,210,Saturday,Yes,20,Yes,High,Low,DontKnow,Yes,81.7,68.2,10
S108,Female,Fire,Leo,Winter,1,Chinese,65,55,10,Labour,No,AboveAverage,1,0,No,6,7.3,210,Friday,Yes,10,No,None,None,Low,No,40.3,54,6
S108,Female,Earth,Virgo,Winter,9,Chinese,52,50,2,National,No,AboveAverage,18,120,No,8,7.7,210,Sunday,Yes,50,Yes,Low,Low,Medium,No,65.1,73.4,15
S101,Female,Water,Piscies,Autumn,0,Chinese,62,53,9,None,No,Poor,1,0,No,6.1,6.3,180,Monday,Yes,50,No,None,None,Medium,Yes,47.2,43.8,8
S101,Male,Air,Aquarius,Summer,1,Chinese,78,60,18,None,No,Average,5,0,No,4.5,6,90,Wednesday,No,0,Yes,None,None,DontKnow,No,41.7,45.4,2
S108,Male,Air,Libra,Spring,1,Korean,60,58,2,National,Yes,Average,5,120,No,3.8,3.8,120,Tuesday,Yes,10,Yes,None,None,Medium,No,39.3,56.6,5
S101,Female,Fire,Aries,Autumn,3,Other,46,50,-4,Other,Yes,AboveAverage,,130,No,6.6,7.8,245,Sunday,No,15,Yes,None,None,DontKnow,No,59.2,63.6,5
S108,Female,Water,Scorpio,Spring,9,Other,80,55,25,National,Yes,Average,2,0,No,5.8,4.3,210,Sunday,Yes,15,Yes,None,None,DontKnow,No,39.5,58.7,4
S101,Male,Earth,Capricorn,Summer,7,Chinese,65,60,5,Other,Yes,BelowAverage,2,0,No,7.9,9.1,480,Tuesday,No,10,No,Low,Low,Low,No,59.4,70,6
S101,Female,Earth,Capricorn,Summer,9,Chinese,54,48,6,National,Yes,Average,5,100,No,4.8,4.8,120,Friday,Yes,3,No,None,None,Low,No,37.7,59.3,10
S101,Male,Fire,Aries,Autumn,3,NZ.European,70,80,-10,National,No,Average,18,120,No,7.1,7,260,Friday,Yes,25,Yes,Low,Low,Low,Yes,49.8,62.2,2
S108,Female,Water,Cancer,Winter,9,NZ.European,49,46,3,National,No,Average,18,140,Yes,5.2,6.3,60,Monday,Yes,10,Yes,Low,Low,DontKnow,No,50,66.2,12
S101,Male,Earth,Capricorn,Summer,0,Chinese,65,75,-10,Other,No,Average,1,0,No,6.6,6.3,60,Friday,No,10,No,None,None,Low,Yes,46.2,32.3,5
S101,Female,Earth,Capricorn,Summer,10,Other,47,45,2,Labour,Yes,AboveAverage,13,140,No,6.5,6.4,90,Monday,No,20,Yes,None,None,Medium,No,55.6,60.2,8
S108,Female,Earth,Taurus,Autumn,4,Chinese,53,48,5,None,No,Poor,3,0,No,5.1,5.1,360,Wednesday,No,50,No,None,None,Medium,No,42.3,61.9,20
S108,Male,Air,Aquarius,Summer,4,NZ.European,66,85,-19,None,No,Excellent,18,140,No,6.6,7.2,360,Thursday,Yes,90,Yes,None,None,Medium,No,53.1,69.1,15
S101,Female,Fire,Leo,Winter,7,NZ.European,60,55,5,National,Yes,AboveAverage,15,110,Yes,3.1,6.2,150,Tuesday,No,100,No,None,Low,Low,Yes,38.5,60.2,12
S101,Female,Earth,Taurus,Autumn,0,NZ.European,55,50,5,None,Yes,Average,17,120,No,6.8,7.8,60,Monday,Yes,20,No,None,None,High,No,58.1,51.2,5
S108,Female,Fire,Leo,Winter,2,Korean,49,45,4,National,Yes,Poor,3,0,No,6.9,7.8,180,Tuesday,No,70,No,High,Low,Medium,Yes,56.6,54.9,15
S108,Female,Fire,Leo,Winter,2,Indian,63,60,3,National,Yes,Average,18,120,No,1,6.9,330,Saturday,Yes,150,Yes,None,None,DontKnow,No,39.1,67.6,50
S108,Male,Air,Gemini,Winter,10,NZ.European,62,60,2,Labour,No,Poor,20,110,No,3.9,4.4,270,Tuesday,No,5,Yes,Low,None,Low,No,34.3,70.1,3
S101,Female,Earth,Capricorn,Summer,12,NZ.European,59,54,5,National,Yes,AboveAverage,22,120,No,6,5.7,20,Wednesday,No,10,Yes,None,None,High,Yes,50.6,39.1,10
S101,Female,Earth,Capricorn,Summer,1,Maori/P.I.,78,75,3,Labour,Yes,AboveAverage,10,50,No,5.2,4.4,62,Sunday,No,0,Yes,High,Low,DontKnow,No,45.5,58.4,15
S108,Male,Earth,Virgo,Spring,15,NZ.European,66,76,-10,Green,No,Average,11,60,No,7.8,2.1,300,Wednesday,Yes,1,Yes,None,None,High,Yes,46.5,62.1,5
S101,Female,Earth,Virgo,Spring,2,Indian,49,42,7,Labour,Yes,AboveAverage,7,100,No,6.8,6.7,150,Tuesday,No,1,No,None,None,Medium,No,54,56.7,5
S101,Male,Fire,Aries,Autumn,10,NZ.European,60,70,-10,Green,No,Average,19,100,No,5.2,6.6,120,Wednesday,No,20,Yes,Low,Low,DontKnow,No,47.4,68.7,3
S108,Female,Air,Aquarius,Summer,4,NZ.European,85,65,20,National,No,AboveAverage,18,130,No,7.6,7.9,360,Tuesday,Yes,30,Yes,High,High,High,Yes,57.9,70.1,30
S101G,Male,Earth,Virgo,Winter,12,Other,75,72,3,Green,No,AboveAverage,8,220,No,8.5,9,330,Thursday,No,10,Yes,Low,Low,High,No,74.3,75.8,5
S101,Female,Fire,Aries,Autumn,6,NZ.European,62,60,2,Green,No,Average,18,100,No,5.7,7.9,150,Saturday,Yes,100,Yes,High,Low,Low,Yes,52.8,65.6,12
S101,Male,Air,Gemini,Winter,5,Chinese,90,90,0,None,No,Poor,1,0,No,5.1,5.1,50,Tuesday,Yes,20,No,None,None,Low,No,42.5,48.5,6
S101,Female,Earth,Virgo,Spring,2,Other,56,58,-2,National,No,AboveAverage,4,0,No,7.4,7.4,30,Thursday,No,50,No,None,None,High,No,67.1,44.6,4
S101,Female,Air,Aquarius,Summer,14,NZ.European,52,52,0,National,No,Average,5,100,No,8.4,8.3,10,Monday,No,10,Yes,None,None,Medium,No,69.4,46,5
S108,Female,Air,Aquarius,Summer,7,NZ.European,67,62,5,Green,No,AboveAverage,15,130,No,7.7,8.3,90,Monday,No,50,Yes,Low,Low,Medium,Yes,62.5,58.5,8
S101,Male,Earth,Taurus,Autumn,1,Other,68,70,-2,Green,Yes,Excellent,6,110,No,7.4,5.1,30,Sunday,Yes,5,Yes,None,None,Medium,Yes,56.6,36.1,5
S108,Male,Earth,Capricorn,Summer,11,Indian,68,68,0,None,Yes,Average,0,80,No,6.9,7.4,120,Wednesday,No,10,No,None,None,DontKnow,No,62,60.8,7
S108,Male,Water,Cancer,Winter,4,NZ.European,82,78,4,National,Yes,AboveAverage,18,140,No,3.3,6.7,45,Monday,Yes,55,Yes,Low,None,Medium,Yes,46,50.3,5
S108,Female,Water,Cancer,Winter,10,Chinese,90,60,30,National,No,Average,18,100,No,6.8,3.3,1230,Wednesday,Yes,50,No,None,None,Low,No,26.1,77.9,30
S108,Female,Fire,Aries,Autumn,1,Maori/P.I.,60,45,15,Labour,Yes,Poor,3,0,No,10,7.4,720,Thursday,No,100,Yes,None,None,Low,No,47.9,64.9,20
S101,Female,Fire,Aries,Autumn,1,Chinese,62,55,7,Other,Yes,AboveAverage,12,100,No,6.5,8,60,Tuesday,No,20,Yes,None,None,DontKnow,Yes,57.9,44.7,5
S101G,Female,Air,Gemini,Winter,1,NZ.European,55,53,2,Labour,No,Excellent,19,120,No,8.2,6.1,90,Thursday,No,20,Yes,Low,Low,Medium,No,61.1,62.6,12
S108,Male,Water,Cancer,Winter,6,Other,66,60,6,Labour,No,Poor,17,0,No,2.4,6.5,45,Tuesday,Yes,100,Yes,None,Low,Medium,No,37.8,52.6,5
S101,Female,Water,Cancer,Winter,12,Other,67,65,2,Green,Yes,Excellent,0,140,No,7,8.5,240,Tuesday,No,8,Yes,Low,High,Low,No,61,74.5,28
S108,Female,Water,Cancer,Winter,1,Korean,55,50,5,National,Yes,Average,9,0,No,5.1,5.1,120,Thursday,Yes,100,Yes,High,Low,Medium,Yes,43.7,55.9,6
S101,Male,Fire,Aries,Autumn,25,NZ.European,75,70,5,National,No,AboveAverage,10,140,No,2.6,5.6,240,Monday,Yes,50,No,None,None,DontKnow,Yes,39.8,59.4,6
S101,Male,Water,Piscies,Summer,6,Indian,73,70,3,National,Yes,Excellent,11,100,No,8.8,7.1,30,Monday,Yes,10,Yes,None,None,High,Yes,66.9,39.7,3
S101,Female,Fire,Aries,Autumn,2,Chinese,63,60,3,Labour,No,Average,17,70,No,5.1,5.1,240,Sunday,Yes,50,No,None,None,DontKnow,No,46.1,63.5,13
S101,Male,Air,Libra,Spring,14,NZ.European,72,72,0,Green,Yes,AboveAverage,19,140,No,5.1,6.3,30,Saturday,No,4,No,High,High,Medium,Yes,53.5,54.7,5
S101,Male,Earth,Capricorn,Summer,0,NZ.European,95,88,7,National,No,BelowAverage,18,0,No,6,6.9,270,Saturday,Yes,200,Yes,None,None,Low,Yes,46,46.8,4
S101,Female,Water,Cancer,Winter,2,Chinese,52,45,7,National,Yes,BelowAverage,12,60,No,5,5.4,120,Wednesday,No,20,Yes,None,None,Medium,No,42.1,57.6,10
S101,Female,Earth,Virgo,Winter,8,Indian,48,47,1,National,No,Excellent,18,100,No,5.7,7.4,184,Friday,Yes,100,Yes,None,None,DontKnow,Yes,59.7,55.9,9
S108,Female,Earth,Taurus,Autumn,7,Other,65,55,10,None,Yes,Average,1,100,No,5.7,6,330,Monday,No,20,Yes,Low,Low,Low,No,42.5,74.4,14
S101,Female,Fire,Leo,Winter,10,NZ.European,56,56,0,National,Yes,AboveAverage,9,120,No,6.8,7.4,136,Tuesday,Yes,100,Yes,High,Low,DontKnow,No,62.9,75,10
S108,Male,Air,Libra,Spring,4,NZ.European,87,70,17,Green,Yes,AboveAverage,18,120,No,7.2,9,589,Thursday,Yes,30,Yes,High,High,Medium,Yes,60.5,74,4
S101,Female,Fire,Aries,Autumn,5,Other,55,50,5,Labour,Yes,Poor,7,0,No,7.1,6.3,90,Thursday,Yes,2,Yes,None,None,High,Yes,56.8,42.1,20
S108,Male,Water,Scorpio,Spring,9,Other,70,70,0,National,Yes,AboveAverage,3,220,Yes,7.4,7.9,30,Thursday,No,2,No,None,None,High,No,66.4,53.8,5
S101,Female,Fire,Sagittarius,Summer,1,Other,54,54,0,None,No,Average,18,80,No,2.7,4.4,300,Wednesday,Yes,10,Yes,None,None,DontKnow,No,40.2,62,11
S108,Female,Water,Scorpio,Spring,5,NZ.European,57,55,2,Green,No,Average,18,110,No,7.3,7.3,0,Tuesday,No,15,No,None,None,Medium,No,59.6,28.7,14
S101,Female,Water,Piscies,Autumn,2,Other,46,48,-2,National,No,AboveAverage,3,100,No,5,5.1,120,Tuesday,No,25,No,None,None,High,Yes,48.2,49.2,30
S101,Male,Water,Cancer,Winter,2,NZ.European,91,93,-2,National,No,AboveAverage,18,170,No,5.7,7.9,60,Saturday,Yes,25,Yes,High,High,High,Yes,58.8,57.3,9
S101,Male,Fire,Aries,Autumn,3,NZ.European,63,72,-9,National,No,Excellent,16,130,No,6.4,6.9,60,Saturday,Yes,10,Yes,None,Low,Low,No,50.1,56.4,7
S108,Male,Fire,Leo,Winter,4,Indian,74,70,4,National,Yes,Excellent,17,120,No,6.6,7.8,0,Monday,Yes,20,Yes,None,None,DontKnow,Yes,60.4,21.7,4
S101,Male,Fire,Leo,Winter,8,NZ.European,60,65,-5,Green,Yes,Average,13,120,Yes,6.5,8.8,150,Saturday,No,25,No,High,High,High,No,60.3,77.7,5
S108,Female,Fire,Leo,Winter,15,Chinese,59,52,7,Labour,No,AboveAverage,16,160,No,5.5,5.5,120,Wednesday,Yes,100,No,None,None,DontKnow,No,47.3,65.3,9
S101,Female,Air,Libra,Spring,1,NZ.European,67,59,8,National,Yes,AboveAverage,18,150,Yes,5.8,5.9,920,Wednesday,Yes,10,Yes,High,High,Low,No,44.4,86.3,50
S108,Male,Water,Scorpio,Spring,2,Korean,64,70,-6,None,Yes,AboveAverage,18,160,No,3.6,8.5,120,Tuesday,Yes,20,No,None,None,High,No,52.2,58.9,5
S108,Female,Air,Libra,Spring,17,NZ.European,61,58,3,Green,No,AboveAverage,16,130,No,5.1,6.5,75,Monday,Yes,15,Yes,Low,Low,Low,Yes,46.9,58.3,8
S108,Female,Water,Piscies,Autumn,5,Chinese,57,47,10,National,No,Poor,13,0,No,6.6,3.8,150,Tuesday,No,10,Yes,None,None,High,No,40.9,54.7,21
S101,Female,Air,Libra,Spring,7,Chinese,60,55,5,Green,Yes,Excellent,11,130,Yes,4.1,8,270,Monday,No,20,Yes,None,None,Low,Yes,48.2,57.2,5
S101,Male,Fire,Aries,Autumn,1,Korean,69,69,0,National,No,Poor,12,0,No,5,4.9,120,Friday,Yes,20,Yes,None,None,Medium,No,46.3,51.2,4
S101,Female,Earth,Virgo,Spring,0,NZ.European,60,60,0,Green,No,AboveAverage,18,160,Yes,6.5,7,180,Thursday,Yes,120,Yes,High,Low,DontKnow,Yes,60.8,68.5,26
S101,Female,Water,Cancer,Winter,6,NZ.European,47,46,1,National,Yes,AboveAverage,18,110,No,5.6,7.3,180,Friday,Yes,50,Yes,Low,Low,High,Yes,59.1,66,10
S108,Female,Air,Libra,Spring,2,NZ.European,54,57,-3,None,No,AboveAverage,18,160,No,5.1,6,30,Monday,Yes,70,Yes,High,High,Medium,Yes,49.1,54.1,10
S101,Female,Fire,Leo,Winter,1,Maori/P.I.,62,55,7,Other,Yes,Average,18,100,No,4.6,5.2,300,Wednesday,Yes,30,Yes,None,None,DontKnow,No,42.4,63.7,20
S101,Female,Earth,Taurus,Autumn,16,Other,34,37,-3,National,Yes,Average,1,120,No,7.9,6.4,90,Saturday,No,18,No,None,None,Medium,No,57.6,61,15
S108,Male,Earth,Virgo,Spring,6,NZ.European,67,67,0,Other,Yes,Excellent,19,220,No,7.4,6.8,120,Wednesday,No,20,Yes,High,High,Medium,Yes,63.2,64,4
S101,Male,Air,Gemini,Winter,3,Korean,73,70,3,National,Yes,Average,4,90,No,8.2,8.1,15,Thursday,No,3,No,Low,None,High,No,69.4,48.3,8
S101,Male,Air,Libra,Spring,1,NZ.European,70,80,-10,National,Yes,Excellent,18,160,No,6.7,6.6,120,Thursday,Yes,50,Yes,High,Low,Medium,Yes,54.5,58.2,4
S101,Female,Earth,Capricorn,Summer,6,Other,72,68,4,National,Yes,Average,10,110,No,6.6,6.8,40,Saturday,Yes,15,Yes,Low,Low,Medium,Yes,54.1,51.6,15
S101,Female,Fire,Leo,Winter,3,Chinese,60,57,3,None,No,Average,18,130,No,2.9,3.5,120,Tuesday,Yes,5,Yes,None,None,DontKnow,No,34.5,57.7,6
S101,Female,Water,Piscies,Autumn,5,Indian,45,42,3,Labour,Yes,Average,10,120,Yes,1.1,1.1,210,Friday,Yes,20,Yes,Low,Low,High,No,22,73.6,20
S108,Female,Water,Cancer,Winter,4,NZ.European,51,47,4,National,No,Average,18,140,No,5.7,5.8,150,Friday,Yes,20,Yes,High,High,Medium,No,48.3,73.4,15
S101,Female,Fire,Leo,Winter,1,Other,48,42,6,National,Yes,Excellent,13,10,No,6,7.5,75,Tuesday,No,30,Yes,None,None,Medium,No,56.6,51.8,8
S101,Female,Water,Scorpio,Spring,2,NZ.European,75,65,10,National,No,AboveAverage,19,120,No,4.9,7.8,120,Thursday,No,25,Yes,High,High,DontKnow,Yes,51.3,62.1,18
S101G,Male,Air,Libra,Spring,23,Other,72,75,-3,National,No,AboveAverage,10,130,No,7.9,8.3,150,Friday,Yes,20,Yes,None,None,Low,No,60.9,65.5,4
S108,Female,Air,Gemini,Autumn,2,Chinese,54,47,7,National,No,Poor,2,0,No,5.1,3.2,10,Monday,Yes,60,No,None,None,Medium,No,34.6,38.1,20
S108,Female,Fire,Sagittarius,Spring,20,NZ.European,58,56,2,Labour,Yes,Excellent,12,120,No,7.5,8.4,30,Tuesday,Yes,20,Yes,None,None,High,Yes,67,45.4,15
S108,Female,Earth,Virgo,Spring,2,Korean,48,43,5,None,Yes,Average,5,0,No,5.3,5.1,90,Tuesday,No,20,No,None,None,DontKnow,No,45.2,50.4,5
S101,Female,Earth,Virgo,Winter,1,Other,58,56,2,Labour,Yes,Excellent,5,0,No,6.1,5.6,123,Monday,No,50,Yes,None,None,Medium,Yes,53.2,44,12
S108,Male,Earth,Capricorn,Summer,1,Korean,68,70,-2,Green,No,Excellent,1,0,No,7.5,10,180,Monday,No,50,No,Low,Low,Low,No,58.8,62,5
S108,Male,Earth,Taurus,Autumn,1,NZ.European,80,80,0,None,No,AboveAverage,18,120,No,3.2,4,123,Thursday,Yes,50,Yes,None,Low,DontKnow,Yes,41.7,51.1,3
S108,Female,Water,Cancer,Winter,2,NZ.European,62,60,2,National,Yes,AboveAverage,16,120,No,7.6,5.1,125,Thursday,No,20,Yes,High,Low,DontKnow,Yes,55.9,60.5,8
S101G,Female,Earth,Virgo,Spring,6,Chinese,53,47,6,None,No,BelowAverage,4,0,No,5.7,6.4,30,Saturday,No,10,No,High,Low,High,No,53.5,55,10
S101,Male,Air,Libra,Spring,9,NZ.European,60,60,0,National,No,Average,10,100,No,9.8,9.9,30,Thursday,Yes,5,No,Low,Low,DontKnow,Yes,78.3,51.6,2
S108,Female,Earth,Capricorn,Summer,1,NZ.European,49,49,0,National,Yes,AboveAverage,18,110,Yes,7.3,7.4,90,Wednesday,Yes,100,Yes,Low,Low,DontKnow,Yes,64.4,58.7,13
S108,Female,Air,Aquarius,Summer,4,Chinese,60,50,10,National,No,Average,11,140,No,9,8.8,60,Sunday,No,3,No,None,None,Medium,Yes,65.7,46.5,20
S101G,Female,Water,Cancer,Winter,1,Chinese,60,50,10,None,No,Average,2,0,No,7,6.9,60,Tuesday,No,20,No,None,None,Low,Yes,49.2,38.2,10
S108,Male,Water,Piscies,Autumn,1,Chinese,60,65,-5,None,No,Poor,2,0,No,5.1,5.2,30,Wednesday,No,10,No,Low,None,Medium,No,41.6,46.2,3
S101,Male,Air,Aquarius,Summer,1,Indian,50,60,-10,Labour,Yes,AboveAverage,18,100,No,5.1,5.1,90,Tuesday,Yes,100,Yes,None,None,High,No,48.7,57.4,4
S101,Female,Air,Gemini,Winter,5,Indian,67,63,4,Labour,Yes,Average,7,90,No,6.4,6.8,210,Thursday,Yes,5,No,None,None,Medium,No,54.5,61.9,23
S101,Female,Water,Piscies,Autumn,9,NZ.European,60,57,3,National,No,AboveAverage,19,110,No,5.4,6.9,90,Thursday,Yes,40,Yes,Low,Low,DontKnow,No,53.6,67.5,10
S108,Female,Water,Scorpio,Spring,0,NZ.European,58,58,0,Green,No,Average,18,110,No,6.6,7.8,60,Saturday,Yes,10,Yes,None,None,Medium,No,62.4,50.3,10
S101,Female,Fire,Sagittarius,Summer,3,Korean,67,50,17,Labour,No,Average,11,110,No,1.1,1.4,30,Wednesday,No,2,Yes,Low,Low,Medium,No,16.8,54.8,10
S108,Female,Fire,Sagittarius,Summer,2,Maori/P.I.,68,60,8,Labour,No,Average,19,140,No,5.5,5,10,Tuesday,No,5,Yes,High,High,DontKnow,Yes,44.1,43.4,30
S101,Male,Water,Cancer,Winter,4,NZ.European,64,72,-8,Green,No,Average,19,130,No,7.4,7.5,240,Wednesday,No,10,No,Low,Low,Medium,Yes,56.6,63,6
S101,Female,Fire,Aries,Autumn,4,Other,50,42,8,Green,Yes,Poor,14,0,No,4.1,6.2,390,Thursday,Yes,7,Yes,None,None,DontKnow,No,41.1,60,6
S108,Female,Fire,Aries,Autumn,4,NZ.European,48,50,-2,Green,No,AboveAverage,18,110,No,1,5.8,240,Saturday,Yes,100,Yes,None,None,Low,No,33.4,66.3,10
S108,Male,Water,Scorpio,Spring,1,NZ.European,79,70,9,Other,Yes,Poor,18,0,No,7.3,8.1,120,Friday,Yes,1,Yes,None,Low,Low,Yes,51.6,41.9,4
S101,Female,Air,Libra,Spring,7,Chinese,51,50,1,National,Yes,Average,18,70,No,6.3,6.7,60,Tuesday,Yes,30,No,Low,Low,DontKnow,No,57,63.4,10
S108,Male,Air,Gemini,Winter,8,NZ.European,65,70,-5,National,No,AboveAverage,18,180,No,7.7,8.1,150,Wednesday,Yes,30,Yes,High,High,High,No,67.7,75.7,8
S108,Male,Fire,Sagittarius,Summer,7,NZ.European,74,72,2,National,Yes,Excellent,18,120,No,8,6.3,240,Wednesday,Yes,30,Yes,Low,Low,Medium,No,61.1,73,6
S108,Female,Air,Libra,Spring,7,NZ.European,65,60,5,National,No,Average,18,120,No,4.7,4.1,90,Thursday,Yes,20,No,Low,Low,DontKnow,Yes,40.4,61.9,12
S101,Male,Fire,Leo,Winter,4,Maori/P.I.,86,94,-8,Green,Yes,Excellent,16,170,Yes,6.8,6.9,60,Saturday,No,20,Yes,High,High,Medium,No,55.4,75.3,6
S108,Female,Air,Gemini,Autumn,1,NZ.European,58,55,3,None,Yes,Poor,17,40,Yes,5.8,6.9,30,Wednesday,Yes,1,Yes,None,None,Medium,No,50.3,46.9,14
S101,Male,Earth,Taurus,Autumn,2,Other,64,70,-6,None,Yes,Average,18,100,No,5.8,5.3,150,Sunday,Yes,5,Yes,None,None,DontKnow,Yes,46.8,47.3,3
S108,Male,Air,Libra,Spring,7,NZ.European,62,60,2,National,No,AboveAverage,18,100,No,7.1,7.6,30,Saturday,Yes,5,No,None,None,High,No,62.1,50.4,8
S108,Female,Air,Aquarius,Summer,5,Other,51,50,1,Labour,Yes,AboveAverage,17,110,No,8.4,6.4,120,Sunday,Yes,80,Yes,None,None,High,Yes,64.8,55.7,15
S108,Female,Earth,Virgo,Spring,0,NZ.European,50,50,0,Green,No,Average,18,100,No,5,5.5,150,Sunday,Yes,20,Yes,Low,Low,DontKnow,No,50.5,63.9,8
S101,Male,Fire,Aries,Autumn,3,Chinese,75,80,-5,National,No,AboveAverage,1,0,No,5,5.1,300,Tuesday,No,20,No,None,None,High,No,50.4,59,3
S108,Male,Air,Aquarius,Summer,2,NZ.European,58,65,-7,National,No,AboveAverage,18,140,No,6.9,7.1,90,Saturday,Yes,50,Yes,Low,Low,Medium,Yes,56.5,53.7,10
S108,Male,Air,Libra,Spring,1,Indian,82,85,-3,National,Yes,AboveAverage,18,100,No,7,7.1,180,Sunday,Yes,20,Yes,None,None,Medium,Yes,59.2,50.5,5
S108,Female,Water,Piscies,Summer,0,Korean,60,48,12,None,No,Average,2,0,No,6.6,7,120,Monday,Yes,20,No,None,None,Low,No,39.5,49.4,4
S101,Female,Air,Libra,Spring,4,Chinese,47,43,4,None,No,Poor,18,0,No,4.9,8,300,Saturday,Yes,0,Yes,None,None,Medium,No,50.1,55.6,5
S108,Female,Earth,Virgo,Winter,1,Chinese,58,50,8,None,No,Poor,18,0,No,2.7,4.2,180,Friday,Yes,0,Yes,None,None,Medium,No,29.9,49.9,5
S108,Female,Earth,Virgo,Winter,7,NZ.European,56,55,1,None,No,Average,15,100,No,5.1,5.9,240,Monday,No,30,Yes,Low,Low,High,No,51.1,72.8,20
S101,Female,Water,Cancer,Winter,6,Other,65,62,3,Labour,Yes,AboveAverage,2,100,No,6.1,5.7,120,Wednesday,No,100,No,Low,Low,DontKnow,No,52.1,69.5,15
S108,Female,Fire,Leo,Winter,5,Other,52,48,4,None,Yes,Excellent,8,100,No,7.4,7.5,600,Friday,Yes,100,Yes,None,None,DontKnow,No,61.9,72.5,5
S101,Female,Earth,Virgo,Spring,4,Indian,51,47,4,National,Yes,Average,10,0,No,3.8,3.9,60,Sunday,Yes,50,Yes,None,None,DontKnow,No,37.7,50.3,20
S101,Female,Water,Scorpio,Spring,13,Other,65,55,10,Labour,Yes,Excellent,10,120,Yes,5.1,8.8,80,Wednesday,No,10,Yes,None,Low,Medium,No,56.3,64.1,27
S108,Male,Water,Piscies,Summer,15,NZ.European,50,50,0,National,No,Poor,18,110,No,3.4,7.7,255,Tuesday,Yes,20,Yes,High,High,Medium,No,50,79.5,6
S101,Female,Water,Cancer,Winter,2,NZ.European,80,60,20,Labour,No,AboveAverage,20,110,No,6.4,7.7,45,Friday,No,20,Yes,High,High,Medium,Yes,52.6,52.1,4
S108,Female,Air,Gemini,Winter,14,Chinese,60,55,5,Labour,Yes,AboveAverage,14,120,No,5.1,5.1,20,Thursday,Yes,30,Yes,None,None,DontKnow,No,45.8,51.8,20
S101,Female,Earth,Capricorn,Summer,2,NZ.European,75,65,10,Green,Yes,Average,19,140,No,6.2,7.5,90,Friday,Yes,15,Yes,Low,Low,High,Yes,58,55.9,80
S108,Male,Fire,Sagittarius,Summer,4,NZ.European,75,80,-5,National,No,AboveAverage,21,110,No,5.9,7,60,Sunday,No,5,Yes,Low,Low,DontKnow,Yes,54,53.1,4
S101,Female,Fire,Leo,Winter,0,Other,51,47,4,Labour,Yes,BelowAverage,5,60,No,5.1,5.1,120,Friday,No,200,Yes,None,None,High,Yes,45.2,45.8,10
S101,Female,Earth,Taurus,Autumn,1,NZ.European,69,62,7,National,No,AboveAverage,18,120,No,5.5,4.5,60,Tuesday,Yes,15,No,High,High,DontKnow,No,44.2,64.5,15
S101,Female,Water,Cancer,Winter,15,Korean,55,49,6,National,Yes,Average,6,0,No,5.2,4.7,30,Friday,No,30,No,None,None,Medium,No,43.3,48.3,30
S101,Female,Water,Scorpio,Spring,10,NZ.European,55,52,3,Labour,Yes,AboveAverage,22,110,No,6.9,7.3,60,Sunday,No,20,Yes,Low,Low,Medium,Yes,59.5,54,15
S108,Female,Fire,Leo,Winter,5,NZ.European,75,65,10,Labour,Yes,AboveAverage,19,140,No,3,6.2,270,Saturday,No,20,Yes,High,Low,High,Yes,45.6,64.1,10
S101,Male,Air,Gemini,Winter,15,NZ.European,73,80,-7,Other,No,AboveAverage,8,120,No,7.2,6,200,Tuesday,No,50,Yes,High,Low,DontKnow,No,53.9,77.6,3
